interactor,other_interactor
http://rdf.glycoinfo.org/dbid/uniprot/P38646,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/P41220,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P41240,http://rdf.glycoinfo.org/dbid/CHEBI/15738
http://rdf.glycoinfo.org/dbid/uniprot/P49257,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P51149,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P51151,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P51153,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P51449,http://rdf.glycoinfo.org/dbid/CHEBI/1296
http://rdf.glycoinfo.org/dbid/uniprot/P51530,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P51587,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/P52292,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P52294,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P57729,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P58753,http://rdf.glycoinfo.org/dbid/CHEBI/16152
http://rdf.glycoinfo.org/dbid/uniprot/P58753,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/P60842,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P60953,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P61006,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P61916,http://rdf.glycoinfo.org/dbid/CHEBI/16113
http://rdf.glycoinfo.org/dbid/uniprot/P62258,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P62330,http://rdf.glycoinfo.org/dbid/CHEBI/132811
http://rdf.glycoinfo.org/dbid/uniprot/P62330,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P62826,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P63000,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P63104,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P63244,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P63261,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P68036,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P68363,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P98066,http://rdf.glycoinfo.org/dbid/CHEBI/16336
http://rdf.glycoinfo.org/dbid/uniprot/Q05193,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q06609,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q06830,http://rdf.glycoinfo.org/dbid/CHEBI/16240
http://rdf.glycoinfo.org/dbid/uniprot/Q07866,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q13637,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q14155,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q14565,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q14624,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q15075,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q15276,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q15596,http://rdf.glycoinfo.org/dbid/CHEBI/1296
http://rdf.glycoinfo.org/dbid/uniprot/Q15788,http://rdf.glycoinfo.org/dbid/CHEBI/16525
http://rdf.glycoinfo.org/dbid/uniprot/Q53GL7,http://rdf.glycoinfo.org/dbid/CHEBI/15846
http://rdf.glycoinfo.org/dbid/uniprot/Q5JTV8,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q5S007,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q5S007,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q7L0Y3,http://rdf.glycoinfo.org/dbid/CHEBI/136699
http://rdf.glycoinfo.org/dbid/uniprot/Q8IVG9,http://rdf.glycoinfo.org/dbid/CHEBI/16336
http://rdf.glycoinfo.org/dbid/uniprot/Q8IVH4,http://rdf.glycoinfo.org/dbid/CHEBI/145560
http://rdf.glycoinfo.org/dbid/uniprot/Q8IVH4,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q8IWJ2,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q8IWJ2,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q8IXL6,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q8N3I7,http://rdf.glycoinfo.org/dbid/CHEBI/16152
http://rdf.glycoinfo.org/dbid/uniprot/Q8N3I7,http://rdf.glycoinfo.org/dbid/CHEBI/16337
http://rdf.glycoinfo.org/dbid/uniprot/Q8N3I7,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/Q8NEU8,http://rdf.glycoinfo.org/dbid/CHEBI/11289
http://rdf.glycoinfo.org/dbid/uniprot/Q8NEU8,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q8NEU8,http://rdf.glycoinfo.org/dbid/CHEBI/16152
http://rdf.glycoinfo.org/dbid/uniprot/Q8NEU8,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/Q8NFQ8,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q96CV9,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q96CW1,http://rdf.glycoinfo.org/dbid/CHEBI/139349
http://rdf.glycoinfo.org/dbid/uniprot/Q96LA8,http://rdf.glycoinfo.org/dbid/CHEBI/15414
http://rdf.glycoinfo.org/dbid/uniprot/Q96MK3,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q96NA2,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q96QK1,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q99873,http://rdf.glycoinfo.org/dbid/CHEBI/15414
http://rdf.glycoinfo.org/dbid/uniprot/Q9BYF1,http://rdf.glycoinfo.org/dbid/CHEBI/140144
http://rdf.glycoinfo.org/dbid/uniprot/Q9BYF1,http://rdf.glycoinfo.org/dbid/CHEBI/16393
http://rdf.glycoinfo.org/dbid/uniprot/Q9H0F7,http://rdf.glycoinfo.org/dbid/CHEBI/16152
http://rdf.glycoinfo.org/dbid/uniprot/Q9H0F7,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/Q9H1K0,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9H2K2,http://rdf.glycoinfo.org/dbid/CHEBI/15846
http://rdf.glycoinfo.org/dbid/uniprot/Q9H9S5,http://rdf.glycoinfo.org/dbid/CHEBI/16022
http://rdf.glycoinfo.org/dbid/uniprot/Q9HAU4,http://rdf.glycoinfo.org/dbid/CHEBI/16337
http://rdf.glycoinfo.org/dbid/uniprot/Q9HAU4,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/Q9HCE5,http://rdf.glycoinfo.org/dbid/CHEBI/15414
http://rdf.glycoinfo.org/dbid/uniprot/Q9NNX6,http://rdf.glycoinfo.org/dbid/CHEBI/156317
http://rdf.glycoinfo.org/dbid/uniprot/Q9NNX6,http://rdf.glycoinfo.org/dbid/CHEBI/156319
http://rdf.glycoinfo.org/dbid/uniprot/Q9NP72,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9NQL2,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9UGN5,http://rdf.glycoinfo.org/dbid/CHEBI/15846
http://rdf.glycoinfo.org/dbid/uniprot/Q9UKG1,http://rdf.glycoinfo.org/dbid/CHEBI/11289
http://rdf.glycoinfo.org/dbid/uniprot/Q9UKG1,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9UKG1,http://rdf.glycoinfo.org/dbid/CHEBI/16152
http://rdf.glycoinfo.org/dbid/uniprot/Q9UKG1,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/Q9UKL0,http://rdf.glycoinfo.org/dbid/CHEBI/16238
http://rdf.glycoinfo.org/dbid/uniprot/O00159,http://rdf.glycoinfo.org/dbid/CHEBI/144716
http://rdf.glycoinfo.org/dbid/uniprot/O00170,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O00629,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/O15228,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O43175,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O43237,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O43866,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/O60684,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/O75369,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O76094,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O95470,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P02679,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P04004,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P07195,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P07225,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P08107,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/P08758,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P0C0L4,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P12814,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P18428,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P51553,http://rdf.glycoinfo.org/dbid/CHEBI/133748
http://rdf.glycoinfo.org/dbid/uniprot/P55060,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P61020,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P62701,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/Q15166,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q8IZT6,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q96BZ9,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9BQE3,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/Q9H2X3,http://rdf.glycoinfo.org/dbid/CHEBI/156317
http://rdf.glycoinfo.org/dbid/uniprot/Q9H2X3,http://rdf.glycoinfo.org/dbid/CHEBI/156319
http://rdf.glycoinfo.org/dbid/uniprot/B9A064,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/O00116,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O14936,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/O15270,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/O43159,http://rdf.glycoinfo.org/dbid/CHEBI/15414
http://rdf.glycoinfo.org/dbid/uniprot/O43399,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O43488,http://rdf.glycoinfo.org/dbid/CHEBI/16265
http://rdf.glycoinfo.org/dbid/uniprot/O43681,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O43739,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O43760,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O60343,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O60551,http://rdf.glycoinfo.org/dbid/CHEBI/15525
http://rdf.glycoinfo.org/dbid/uniprot/O60551,http://rdf.glycoinfo.org/dbid/CHEBI/15530
http://rdf.glycoinfo.org/dbid/uniprot/O60551,http://rdf.glycoinfo.org/dbid/CHEBI/15532
http://rdf.glycoinfo.org/dbid/uniprot/O60701,http://rdf.glycoinfo.org/dbid/CHEBI/15846
http://rdf.glycoinfo.org/dbid/uniprot/O75689,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O95571,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/O95573,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P00338,http://rdf.glycoinfo.org/dbid/CHEBI/15361
http://rdf.glycoinfo.org/dbid/uniprot/P00338,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P00450,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P00736,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P00738,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P01023,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P01036,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P01040,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P01619,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P01859,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P02654,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P02655,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P02656,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P02743,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P02748,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P02765,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P02766,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P02774,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P04003,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P04075,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P04217,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P04278,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P05067%23PRO_0000000092,http://rdf.glycoinfo.org/dbid/CHEBI/15351
http://rdf.glycoinfo.org/dbid/uniprot/P05067%23PRO_0000000092,http://rdf.glycoinfo.org/dbid/CHEBI/16336
http://rdf.glycoinfo.org/dbid/uniprot/P05067%23PRO_0000000093,http://rdf.glycoinfo.org/dbid/CHEBI/15351
http://rdf.glycoinfo.org/dbid/uniprot/P05546,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P06727,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P07711,http://rdf.glycoinfo.org/dbid/CHEBI/101381
http://rdf.glycoinfo.org/dbid/uniprot/P08246,http://rdf.glycoinfo.org/dbid/CHEBI/135632
http://rdf.glycoinfo.org/dbid/uniprot/P08913,http://rdf.glycoinfo.org/dbid/CHEBI/10093
http://rdf.glycoinfo.org/dbid/uniprot/P09471,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P09871,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P13671,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P17936,http://rdf.glycoinfo.org/dbid/CHEBI/16336
http://rdf.glycoinfo.org/dbid/uniprot/P18669,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/P29466%23PRO_0000004522,http://rdf.glycoinfo.org/dbid/CHEBI/136755
http://rdf.glycoinfo.org/dbid/uniprot/P35542,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q13509,http://rdf.glycoinfo.org/dbid/CHEBI/132781
http://rdf.glycoinfo.org/dbid/uniprot/Q14451,http://rdf.glycoinfo.org/dbid/CHEBI/16152
http://rdf.glycoinfo.org/dbid/uniprot/Q14451,http://rdf.glycoinfo.org/dbid/CHEBI/16337
http://rdf.glycoinfo.org/dbid/uniprot/Q14451,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/Q15113,http://rdf.glycoinfo.org/dbid/CHEBI/16336
http://rdf.glycoinfo.org/dbid/uniprot/Q15156,http://rdf.glycoinfo.org/dbid/CHEBI/15367
http://rdf.glycoinfo.org/dbid/uniprot/Q16836,http://rdf.glycoinfo.org/dbid/CHEBI/16336
http://rdf.glycoinfo.org/dbid/uniprot/Q2KHM9,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q38SD2,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q38SD2,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q6PIQ7,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q8WVM0,http://rdf.glycoinfo.org/dbid/CHEBI/15414
http://rdf.glycoinfo.org/dbid/uniprot/Q96J84,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q99732,http://rdf.glycoinfo.org/dbid/CHEBI/16038
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB4,http://rdf.glycoinfo.org/dbid/CHEBI/16152
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB4,http://rdf.glycoinfo.org/dbid/CHEBI/16337
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB4,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/Q9BZE4,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9H497,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q9HAV7,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q9UL51,http://rdf.glycoinfo.org/dbid/CHEBI/16356
http://rdf.glycoinfo.org/dbid/uniprot/Q9UPN9,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y3Q4,http://rdf.glycoinfo.org/dbid/CHEBI/16356
http://rdf.glycoinfo.org/dbid/uniprot/O43837-2,http://rdf.glycoinfo.org/dbid/CHEBI/15846
http://rdf.glycoinfo.org/dbid/uniprot/O60610,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/P0DOY2,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P15153,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P19367,http://rdf.glycoinfo.org/dbid/CHEBI/15866
http://rdf.glycoinfo.org/dbid/uniprot/P19652,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P27169,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P50213,http://rdf.glycoinfo.org/dbid/CHEBI/133748
http://rdf.glycoinfo.org/dbid/uniprot/P51884,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q02108,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q8N264,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q92947,http://rdf.glycoinfo.org/dbid/CHEBI/15524
http://rdf.glycoinfo.org/dbid/uniprot/Q92947,http://rdf.glycoinfo.org/dbid/CHEBI/16238
http://rdf.glycoinfo.org/dbid/uniprot/Q96CD2,http://rdf.glycoinfo.org/dbid/CHEBI/15769
http://rdf.glycoinfo.org/dbid/uniprot/Q99645,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q9HCN4,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q14964,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q15771,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q7L0Q8,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y3D7,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/P01042,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/Q96DA6,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q9NRW7,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y5T4,http://rdf.glycoinfo.org/dbid/CHEBI/15422
http://rdf.glycoinfo.org/dbid/uniprot/Q9Y6A2,http://rdf.glycoinfo.org/dbid/CHEBI/144094
http://rdf.glycoinfo.org/dbid/uniprot/O95445,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/O95861,http://rdf.glycoinfo.org/dbid/CHEBI/16618
http://rdf.glycoinfo.org/dbid/uniprot/Q96L58,http://rdf.glycoinfo.org/dbid/CHEBI/133204
http://rdf.glycoinfo.org/dbid/uniprot/Q9BR61,http://rdf.glycoinfo.org/dbid/CHEBI/15525
http://rdf.glycoinfo.org/dbid/uniprot/Q9BR61,http://rdf.glycoinfo.org/dbid/CHEBI/15530
http://rdf.glycoinfo.org/dbid/uniprot/Q9BR61,http://rdf.glycoinfo.org/dbid/CHEBI/15532
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB5,http://rdf.glycoinfo.org/dbid/CHEBI/16113
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB5,http://rdf.glycoinfo.org/dbid/CHEBI/16152
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB5,http://rdf.glycoinfo.org/dbid/CHEBI/16337
http://rdf.glycoinfo.org/dbid/uniprot/Q9BXB5,http://rdf.glycoinfo.org/dbid/CHEBI/16500
http://rdf.glycoinfo.org/dbid/uniprot/Q9H0U4,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/Q9P2T1,http://rdf.glycoinfo.org/dbid/CHEBI/16474
http://rdf.glycoinfo.org/dbid/uniprot/A0A5E4,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/A0M8Q6,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/B6ZDN3,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/B7Z556,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/O00429-4,http://rdf.glycoinfo.org/dbid/CHEBI/15996
http://rdf.glycoinfo.org/dbid/uniprot/P00739,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P00751%23PRO_0000027547,http://rdf.glycoinfo.org/dbid/CHEBI/125204
http://rdf.glycoinfo.org/dbid/uniprot/P01705,http://rdf.glycoinfo.org/dbid/CHEBI/16024
http://rdf.glycoinfo.org/dbid/uniprot/P0C6U8%23PRO_0000338259,http://rdf.glycoinfo.org/dbid/CHEBI/156271
